# N150 Decomposition Logs from GitHub Actions Run 17772896580
# Repository: tenstorrent/tt-xla
# Downloaded on: Wed Sep 17 09:21:45 UTC 2025
# Total artifacts processed: 13
# Expected passing logs: 10
# XFail logs: 3

================================================================================
EXPECTED PASSING TESTS (jobs 0-9)
================================================================================

# Source: expected_passing/test-log-n150-expected_passing-50513912961/pytest.log
# Type: individual_lines
=== MODEL: bart/pytorch-large-full-inference ===
decomposition_default: _native_batch_norm_legit_no_training.default
decomposition_default: _native_batch_norm_legit.default
decomposition_default: _to_copy.default
decomposition_default: _adaptive_avg_pool2d.default
decomposition_custom: avg_pool2d.default
decomposition_default: t.default
decomposition_core_aten: aten.transpose.int
decomposition_default: addmm.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: dla/pytorch-dla60x-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.conv2d.default
decomposition_core_aten: aten._propagate_xla_data.default
decomposition_core_aten: aten.max_pool2d.default
decomposition_default: _native_batch_norm_legit_no_training.default
decomposition_default: _native_batch_norm_legit.default
decomposition_default: _to_copy.default
decomposition_custom: avg_pool2d.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: mobilenetv1/pytorch-mobilenetv1_100.ra4_e3600_r224_in1k-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.conv2d.default
decomposition_core_aten: aten._propagate_xla_data.default
decomposition_custom: adaptive_avg_pool2d.default
decomposition_core_aten: aten.linear.default
decomposition_default: _native_batch_norm_legit_no_training.default
decomposition_default: _native_batch_norm_legit.default
decomposition_default: _to_copy.default
decomposition_default: _adaptive_avg_pool2d.default
decomposition_custom: avg_pool2d.default
decomposition_default: t.default
decomposition_core_aten: aten.transpose.int
decomposition_default: addmm.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: gpt2/pytorch-gpt2_sequence_classification-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten._propagate_xla_data.default
decomposition_core_aten: aten.layer_norm.default
decomposition_core_aten: aten.var_mean.dim
decomposition_core_aten: aten.matmul.default
decomposition_core_aten: aten.softmax.int
decomposition_core_aten: aten.linear.default
decomposition_core_aten: aten.arange.start
decomposition_default: _to_copy.default
decomposition_default: full.default
decomposition_core_aten: aten.fill.Scalar
decomposition_core_aten: aten.triu.default
decomposition_core_aten: aten.arange.default
decomposition_core_aten: aten.where.ScalarOther
decomposition_default: native_layer_norm.default
decomposition_default: addmm.default
decomposition_default: split.Tensor
decomposition_custom: split_with_sizes.default
decomposition_core_aten: aten.transpose.int
decomposition_core_aten: aten._unsafe_view.default
decomposition_default: t.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: vit/pytorch-vit_l_16-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.conv2d.default
decomposition_core_aten: aten.layer_norm.default
decomposition_core_aten: aten.var_mean.dim
decomposition_core_aten: aten.linear.default
decomposition_core_aten: aten.matmul.default
decomposition_core_aten: aten.scaled_dot_product_attention.default
decomposition_core_aten: aten._scaled_dot_product_attention_math.default
decomposition_default: native_layer_norm.default
decomposition_default: _to_copy.default
decomposition_core_aten: aten.transpose.int
decomposition_default: t.default
decomposition_core_aten: aten._unsafe_view.default
decomposition_core_aten: aten.squeeze.dim
decomposition_default: squeeze.dims
decomposition_custom: squeeze.default
decomposition_core_aten: aten._safe_softmax.default
decomposition_core_aten: aten.softmax.int
decomposition_core_aten: aten.all.dim
decomposition_core_aten: aten.zeros_like.default
decomposition_default: addmm.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: unet/pytorch-unet_cityscapes-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.conv2d.default
decomposition_core_aten: aten._propagate_xla_data.default
decomposition_core_aten: aten.max_pool2d.default
decomposition_custom: upsample_bilinear2d.vec
decomposition_core_aten: aten.where.ScalarOther
decomposition_core_aten: aten.divide.Tensor
decomposition_core_aten: aten.matmul.default
decomposition_default: _native_batch_norm_legit_no_training.default
decomposition_default: _native_batch_norm_legit.default
decomposition_default: _to_copy.default
decomposition_core_aten: aten.arange.default
decomposition_core_aten: aten.rsub.Scalar
decomposition_core_aten: aten.transpose.int
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: swin/image_classification/pytorch-swin_v2_b-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.conv2d.default
decomposition_core_aten: aten.layer_norm.default
decomposition_core_aten: aten.var_mean.dim
decomposition_core_aten: aten.linear.default
decomposition_core_aten: aten.matmul.default
decomposition_core_aten: aten._propagate_xla_data.default
decomposition_core_aten: aten.pad.default
decomposition_core_aten: aten.softmax.int
decomposition_custom: adaptive_avg_pool2d.default
decomposition_default: native_layer_norm.default
decomposition_default: _to_copy.default
decomposition_default: t.default
decomposition_core_aten: aten.transpose.int
decomposition_core_aten: aten._unsafe_view.default
decomposition_core_aten: aten.zero.default
decomposition_core_aten: aten.zeros_like.default
decomposition_default: slice_scatter.default
decomposition_core_aten: aten.arange.default
decomposition_core_aten: aten.floor_divide.default
decomposition_core_aten: aten.ones.default
decomposition_default: full.default
decomposition_core_aten: aten.fill.Scalar
decomposition_core_aten: aten._unsafe_masked_index.default
decomposition_default: _unsafe_index.Tensor
decomposition_default: masked_fill.Scalar
decomposition_core_aten: aten.where.ScalarSelf
decomposition_default: norm.ScalarOpt_dim
decomposition_core_aten: aten.clamp_min.default
decomposition_core_aten: aten.roll.default
decomposition_core_aten: aten.new_zeros.default
decomposition_default: _adaptive_avg_pool2d.default
decomposition_custom: avg_pool2d.default
decomposition_default: addmm.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: regnet/pytorch-regnet_x_400mf-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.conv2d.default
decomposition_core_aten: aten._propagate_xla_data.default
decomposition_custom: adaptive_avg_pool2d.default
decomposition_core_aten: aten.linear.default
decomposition_default: _native_batch_norm_legit_no_training.default
decomposition_default: _native_batch_norm_legit.default
decomposition_default: _to_copy.default
decomposition_default: _adaptive_avg_pool2d.default
decomposition_custom: avg_pool2d.default
decomposition_default: t.default
decomposition_core_aten: aten.transpose.int
decomposition_default: addmm.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: mobilenetv2/pytorch-google/deeplabv3_mobilenet_v2_1.0_513-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.pad.default
decomposition_core_aten: aten.conv2d.default
decomposition_custom: adaptive_avg_pool2d.default
decomposition_custom: upsample_bilinear2d.vec
decomposition_core_aten: aten.matmul.default
decomposition_default: _native_batch_norm_legit_no_training.default
decomposition_default: _native_batch_norm_legit.default
decomposition_default: _to_copy.default
decomposition_default: _adaptive_avg_pool2d.default
decomposition_custom: avg_pool2d.default
decomposition_core_aten: aten.ones.default
decomposition_default: full.default
decomposition_core_aten: aten.fill.Scalar
decomposition_core_aten: aten.transpose.int
decomposition_core_aten: aten._unsafe_view.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: mobilenetv2/pytorch-mobilenet_v2_torchvision-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.conv2d.default
decomposition_core_aten: aten._propagate_xla_data.default
decomposition_custom: adaptive_avg_pool2d.default
decomposition_core_aten: aten.linear.default
decomposition_default: _native_batch_norm_legit_no_training.default
decomposition_default: _native_batch_norm_legit.default
decomposition_default: _to_copy.default
decomposition_default: _adaptive_avg_pool2d.default
decomposition_custom: avg_pool2d.default
decomposition_default: t.default
decomposition_core_aten: aten.transpose.int
decomposition_default: addmm.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: mlp_mixer/pytorch-mixer_b32_224-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.conv2d.default
decomposition_core_aten: aten.layer_norm.default
decomposition_core_aten: aten.var_mean.dim
decomposition_core_aten: aten.linear.default
decomposition_core_aten: aten.matmul.default
decomposition_core_aten: aten.transpose.int
decomposition_default: native_layer_norm.default
decomposition_default: _to_copy.default
decomposition_default: t.default
decomposition_core_aten: aten._unsafe_view.default
decomposition_default: addmm.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: mlp_mixer/pytorch-mixer_l16_224-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.conv2d.default
decomposition_core_aten: aten.layer_norm.default
decomposition_core_aten: aten.var_mean.dim
decomposition_core_aten: aten.linear.default
decomposition_core_aten: aten.matmul.default
decomposition_core_aten: aten.transpose.int
decomposition_default: native_layer_norm.default
decomposition_default: _to_copy.default
decomposition_default: t.default
decomposition_core_aten: aten._unsafe_view.default
decomposition_default: addmm.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: t5/pytorch-t5-base-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.linear.default
decomposition_core_aten: aten.matmul.default
decomposition_core_aten: aten.min.other
decomposition_core_aten: aten._propagate_xla_data.default
decomposition_core_aten: aten.softmax.int
decomposition_core_aten: aten.type_as.default
decomposition_core_aten: aten.arange.start
decomposition_default: _to_copy.default
decomposition_core_aten: aten.rsub.Scalar
decomposition_default: t.default
decomposition_core_aten: aten.transpose.int
decomposition_core_aten: aten._unsafe_view.default
decomposition_core_aten: aten.arange.default
decomposition_default: full.default
decomposition_core_aten: aten.fill.Scalar
decomposition_core_aten: aten.zeros_like.default
decomposition_core_aten: aten.zeros.default
decomposition_core_aten: profiler._record_function_exit._RecordFunction
=== MODEL: ssd300_resnet50/pytorch-base-full-inference ===
decomposition_core_aten: profiler._record_function_enter_new.default
decomposition_core_aten: aten.conv2d.default
decomposition_core_aten: aten._propagate_xla_data.default
decomposition_core_aten: aten.max_pool2d.default
decomposition_default: _native_batch_norm_legit_no_training.default
