WARNING:root:Defaulting to PJRT_DEVICE=CPU
Using TT-Metal from the source tree: /localdev/hshah/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
WARNING: TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
============================= test session starts ==============================
platform linux -- Python 3.11.14, pytest-8.4.2, pluggy-1.6.0 -- /localdev/hshah/tt-xla/venv/bin/python
cachedir: .pytest_cache
rootdir: /localdev/hshah/tt-xla
configfile: pytest.ini
plugins: anyio-4.11.0, jaxtyping-0.3.3, forked-1.6.0, split-0.10.0
collecting ... collected 1 item

tests/torch/single_chip/graphs/test_simple_matmul.py::test_matmul_incorrect_sharding 2025-10-23 04:30:13.548 (   0.000s) [        2146C480]      dylib_platform.cc:47       1| DylibPlatform::SubclassInitialize
        %132 = "ttnn.point_to_point"(%92, %131) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 4>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %133 = "ttnn.point_to_point"(%93, %132) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 4>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %134 = "ttnn.point_to_point"(%94, %133) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 4>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %135 = "ttnn.point_to_point"(%95, %134) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 4>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %136 = "ttnn.point_to_point"(%96, %135) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 4>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %137 = "ttnn.point_to_point"(%97, %136) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 4>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %138 = "ttnn.point_to_point"(%90) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 5>}> : (tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %139 = "ttnn.point_to_point"(%91, %138) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 5>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %140 = "ttnn.point_to_point"(%92, %139) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 5>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %141 = "ttnn.point_to_point"(%93, %140) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 5>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %142 = "ttnn.point_to_point"(%94, %141) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 5>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %143 = "ttnn.point_to_point"(%95, %142) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 5>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %144 = "ttnn.point_to_point"(%96, %143) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 5>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %145 = "ttnn.point_to_point"(%97, %144) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 5>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %146 = "ttnn.point_to_point"(%90) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 6>}> : (tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %147 = "ttnn.point_to_point"(%91, %146) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 6>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %148 = "ttnn.point_to_point"(%92, %147) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 6>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %149 = "ttnn.point_to_point"(%93, %148) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 6>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %150 = "ttnn.point_to_point"(%94, %149) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 6>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %151 = "ttnn.point_to_point"(%95, %150) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 6>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %152 = "ttnn.point_to_point"(%96, %151) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 6>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %153 = "ttnn.point_to_point"(%97, %152) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 6>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %154 = "ttnn.point_to_point"(%90) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 7>}> : (tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %155 = "ttnn.point_to_point"(%91, %154) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 7>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %156 = "ttnn.point_to_point"(%92, %155) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 7>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %157 = "ttnn.point_to_point"(%93, %156) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 7>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %158 = "ttnn.point_to_point"(%94, %157) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 7>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %159 = "ttnn.point_to_point"(%95, %158) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 7>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %160 = "ttnn.point_to_point"(%96, %159) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 7>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %161 = "ttnn.point_to_point"(%97, %160) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 7>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %162 = "ttnn.concat"(%105, %113, %121, %129, %137, %145, %153, %161) <{dim = 0 : si32}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<8x256xbf16, #ttnn_layout8>
        %163 = "ttnn.slice_static"(%162) <{begins = [0 : i32, 0 : i32], ends = [1 : i32, 256 : i32], step = [1 : i32, 1 : i32]}> : (tensor<8x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %164 = "ttnn.add"(%88, %163) <{dtype = #ttcore.supportedDataTypes<bf16>}> : (tensor<2048x256xbf16, #ttnn_layout5>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<2048x256xbf16, #ttnn_layout5>
        %165 = "ttnn.maximum"(%164, %0) : (tensor<2048x256xbf16, #ttnn_layout5>, tensor<1x1xbf16, #ttnn_layout>) -> tensor<2048x256xbf16, #ttnn_layout5>
        %166 = "ttnn.to_layout"(%165) <{dtype = #ttcore.supportedDataTypes<bf16>, layout = #ttnn.layout<row_major>, memory_config = #ttnn.memory_config<#system_memory>}> : (tensor<2048x256xbf16, #ttnn_layout5>) -> tensor<2048x256xbf16, #ttnn_layout12>
        %167 = "ttnn.mesh_shard"(%166, %1) <{shard_dims = array<i64: -1, 1>, shard_direction = #ttcore.shard_direction<shard_to_full>, shard_shape = array<i64: 1, 8>, shard_type = #ttcore.shard_type<devices>}> : (tensor<2048x256xbf16, #ttnn_layout12>, !ttnn.device) -> tensor<2048x2048xbf16, #ttnn_layout4>
        return %167 : tensor<2048x2048xbf16, #ttnn_layout4>
      }
    }
  }
}


// -----// IR Dump After ConstEvalHoistTransform (const-eval-hoist-transform) ('builtin.module' operation: @SyncTensorsGraph.27) //----- //
#dram = #ttnn.buffer_type<dram>
#system_desc = #ttcore.system_desc<[{role = host, target_triple = "x86_64-pc-linux"}], [{arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 101152, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073151744, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 101152, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073151744, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 101152, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073151744, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 101152, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073151744, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 101152, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073168608, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 101152, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073168608, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 101152, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073168608, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 101152, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073168608, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}], [0, 1, 2, 3, 4, 5, 6, 7], [1 : i32, 1 : i32, 1 : i32, 1 : i32, 0 : i32, 0 : i32, 0 : i32, 0 : i32], [ 0x0x0x0]>
#system_memory = #ttnn.buffer_type<system_memory>
#ttnn_layout = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<1x1x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout1 = #ttnn.ttnn_layout<() -> (0, 0), <1x1>, memref<1x1x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout2 = #ttnn.ttnn_layout<(d0) -> (0, d0), <1x1>, memref<1x64x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout3 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<64x64x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout4 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<2048x2048xbf16, #system_memory>>
#ttnn_layout5 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<64x8x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout6 = #ttnn.ttnn_layout<(d0) -> (0, d0), <1x1>, memref<1x8x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout7 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<8x64x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout8 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<1x8x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout9 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 2048 + d1 * 2048 + d2, d3), <1x1>, memref<64x64x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout10 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 256 + d1 * 256 + d2, d3), <1x1>, memref<8x64x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout11 = #ttnn.ttnn_layout<(d0, d1, d2) -> (d0 * 32 + d1, d2), <1x1>, memref<2048x8x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout12 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<2048x256xbf16, #system_memory>>
module @SyncTensorsGraph.27 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.use_auto_spmd_partitioning = false, ttcore.meshes = #ttcore.meshes<[<"mesh" = 1x8>]>} {
  ttcore.device_module {
    builtin.module @SyncTensorsGraph.27 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.use_auto_spmd_partitioning = false, ttcore.meshes = #ttcore.meshes<[<"mesh" = 1x8>]>, ttcore.system_desc = #system_desc} {
      ttcore.device @default_device = <workerGrid = #ttcore.grid<8x8, (d0, d1) -> (0, d0, d1)>, l1Map = (d0, d1, d2)[s0] -> (0, d0, d1, d2 + s0), dramMap = (d0, d1, d2)[s0, s1, s2, s3, s4, s5, s6] -> (0, 0, (((d0 * s1) * (s2 * (s3 * s6)) + d1 * (s2 * (s3 * s6)) + d2) floordiv s4) mod 12, ((((d0 * s1) * (s2 * (s3 * s6)) + d1 * (s2 * (s3 * s6)) + d2) floordiv s4) floordiv 12) * s4 + ((d0 * s1) * (s2 * (s3 * s6)) + d1 * (s2 * (s3 * s6)) + d2) mod s4 + s5), meshShape = 1x8, chipIds = [0, 1, 2, 3, 4, 5, 6, 7]>
      func.func @main_const_eval_0() -> tensor<1x1xbf16, #ttnn_layout> attributes {const_eval} {
        %0 = "ttnn.get_device"() <{mesh_offset = #ttnn<mesh_offset 0x0>, mesh_shape = #ttnn<mesh_shape 1x8>}> : () -> !ttnn.device
        %1 = "ttnn.full"(%0) <{dtype = #ttcore.supportedDataTypes<bf16>, fill_value = 0.000000e+00 : f32, layout = #ttnn.layout<tile>, shape = #ttnn.shape<>}> : (!ttnn.device) -> tensor<bf16, #ttnn_layout1>
        %2 = "ttnn.reshape"(%1) <{shape = [1 : i32, 1 : i32]}> : (tensor<bf16, #ttnn_layout1>) -> tensor<1x1xbf16, #ttnn_layout>
        return %2 : tensor<1x1xbf16, #ttnn_layout>
      }
      func.func @main(%arg0: tensor<2048xbf16, #ttnn_layout2> {ttcore.argument_type = #ttcore.argument_type<input>, ttcore.shard_status = #ttcore.shard_status<presharded>}, %arg1: tensor<2048x2048xbf16, #ttnn_layout3> {ttcore.argument_type = #ttcore.argument_type<input>, ttcore.shard_status = #ttcore.shard_status<presharded>}, %arg2: tensor<2048xbf16, #ttnn_layout2> {ttcore.argument_type = #ttcore.argument_type<input>, ttcore.shard_status = #ttcore.shard_status<presharded>}, %arg3: tensor<2048x2048xbf16, #ttnn_layout3> {ttcore.argument_type = #ttcore.argument_type<input>, ttcore.shard_status = #ttcore.shard_status<presharded>}, %arg4: tensor<2048x2048xbf16, #ttnn_layout3> {ttcore.argument_type = #ttcore.argument_type<input>, ttcore.shard_status = #ttcore.shard_status<presharded>}) -> (tensor<2048x2048xbf16, #ttnn_layout4> {ttcore.shard_status = #ttcore.shard_status<unsharded>}) {
        %0 = ttcore.load_cached(@main_const_eval_0, []) : () -> tensor<1x1xbf16, #ttnn_layout>
        %1 = "ttnn.get_device"() <{mesh_offset = #ttnn<mesh_offset 0x0>, mesh_shape = #ttnn<mesh_shape 1x8>}> : () -> !ttnn.device
        %2 = "ttnn.mesh_shard"(%arg1, %1) <{shard_dims = array<i64: -1, 1>, shard_direction = #ttcore.shard_direction<full_to_shard>, shard_shape = array<i64: 1, 8>, shard_type = #ttcore.shard_type<identity>}> : (tensor<2048x2048xbf16, #ttnn_layout3>, !ttnn.device) -> tensor<2048x256xbf16, #ttnn_layout5>
        %3 = "ttnn.mesh_shard"(%arg2, %1) <{shard_dims = array<i64: -1, 0>, shard_direction = #ttcore.shard_direction<full_to_shard>, shard_shape = array<i64: 8>, shard_type = #ttcore.shard_type<identity>}> : (tensor<2048xbf16, #ttnn_layout2>, !ttnn.device) -> tensor<256xbf16, #ttnn_layout6>
        %4 = "ttnn.mesh_shard"(%arg3, %1) <{shard_dims = array<i64: -1, 0>, shard_direction = #ttcore.shard_direction<full_to_shard>, shard_shape = array<i64: 8, 1>, shard_type = #ttcore.shard_type<identity>}> : (tensor<2048x2048xbf16, #ttnn_layout3>, !ttnn.device) -> tensor<256x2048xbf16, #ttnn_layout7>
        %5 = "ttnn.reshape"(%3) <{shape = [1 : i32, 256 : i32]}> : (tensor<256xbf16, #ttnn_layout6>) -> tensor<1x256xbf16, #ttnn_layout8>
        %6 = "ttnn.repeat"(%5) <{repeat_dims = #ttnn.shape<2048x1>}> : (tensor<1x256xbf16, #ttnn_layout8>) -> tensor<2048x256xbf16, #ttnn_layout5>
        %7 = "ttnn.linear"(%arg4, %4, %6) <{transpose_a = false, transpose_b = true}> : (tensor<2048x2048xbf16, #ttnn_layout3>, tensor<256x2048xbf16, #ttnn_layout7>, tensor<2048x256xbf16, #ttnn_layout5>) -> tensor<2048x256xbf16, #ttnn_layout5>
        %8 = "ttnn.maximum"(%7, %0) : (tensor<2048x256xbf16, #ttnn_layout5>, tensor<1x1xbf16, #ttnn_layout>) -> tensor<2048x256xbf16, #ttnn_layout5>
        %9 = "ttnn.matmul"(%8, %2) <{transpose_a = false, transpose_b = true}> : (tensor<2048x256xbf16, #ttnn_layout5>, tensor<2048x256xbf16, #ttnn_layout5>) -> tensor<2048x2048xbf16, #ttnn_layout3>
        %10 = "ttnn.reshape"(%9) <{shape = [1 : i32, 1 : i32, 2048 : i32, 2048 : i32]}> : (tensor<2048x2048xbf16, #ttnn_layout3>) -> tensor<1x1x2048x2048xbf16, #ttnn_layout9>
        %11 = "ttnn.reduce_scatter"(%10, %1) <{cluster_axis = 1 : ui32, num_links = 1 : ui32, reduce_type = #ttcore.reduce_type<sum>, scatter_dim = 2 : si32}> : (tensor<1x1x2048x2048xbf16, #ttnn_layout9>, !ttnn.device) -> tensor<1x1x256x2048xbf16, #ttnn_layout10>
        %12 = "ttnn.all_gather"(%11, %1) <{all_gather_dim = 2 : si32, cluster_axis = 1 : ui32, num_links = 1 : ui32}> : (tensor<1x1x256x2048xbf16, #ttnn_layout10>, !ttnn.device) -> tensor<1x1x2048x2048xbf16, #ttnn_layout9>
        %13 = "ttnn.reshape"(%12) <{shape = [2048 : i32, 8 : i32, 256 : i32]}> : (tensor<1x1x2048x2048xbf16, #ttnn_layout9>) -> tensor<2048x8x256xbf16, #ttnn_layout11>
        %14 = "ttnn.slice_static"(%13) <{begins = [0 : i32, 0 : i32, 0 : i32], ends = [2048 : i32, 1 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout11>) -> tensor<2048x1x256xbf16, #ttnn_layout11>
        %15 = "ttnn.slice_static"(%13) <{begins = [0 : i32, 1 : i32, 0 : i32], ends = [2048 : i32, 2 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout11>) -> tensor<2048x1x256xbf16, #ttnn_layout11>
        %16 = "ttnn.slice_static"(%13) <{begins = [0 : i32, 2 : i32, 0 : i32], ends = [2048 : i32, 3 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout11>) -> tensor<2048x1x256xbf16, #ttnn_layout11>
        %17 = "ttnn.slice_static"(%13) <{begins = [0 : i32, 3 : i32, 0 : i32], ends = [2048 : i32, 4 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout11>) -> tensor<2048x1x256xbf16, #ttnn_layout11>
        %18 = "ttnn.slice_static"(%13) <{begins = [0 : i32, 4 : i32, 0 : i32], ends = [2048 : i32, 5 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout11>) -> tensor<2048x1x256xbf16, #ttnn_layout11>
        %19 = "ttnn.slice_static"(%13) <{begins = [0 : i32, 5 : i32, 0 : i32], ends = [2048 : i32, 6 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout11>) -> tensor<2048x1x256xbf16, #ttnn_layout11>
